# AGH 过滤明细日志 - 生成于 2026-02-18 10:26:53.096248
# 总计过滤: 6039 条
================================================================================
[白名单] @@||ui.ads.microsoft.com^                # 被父域 [ads.microsoft.com] 覆盖
[黑名单] ||photos.daily-deals.analoganalytics.com^ # 被父域 [analoganalytics.com] 覆盖
[黑名单] ||physorg.uk.intellitxt.com^             # 被父域 [intellitxt.com] 覆盖
[黑名单] ||playfuls.uk.intellitxt.com^            # 被父域 [intellitxt.com] 覆盖
[黑名单] ||pm.eu.viatrisconnect.com^              # 被父域 [eu.viatrisconnect.com] 覆盖
[黑名单] ||pocketlint.uk.intellitxt.com^          # 被父域 [intellitxt.com] 覆盖
[黑名单] ||pq.stat.ku6.com^                       # 被父域 [ku6.com] 覆盖
[黑名单] ||pspcave.uk.intellitxt.com^             # 被父域 [intellitxt.com] 覆盖
[黑名单] ||pub.se.360.cn^                         # 被父域 [se.360.cn] 覆盖
[黑名单] ||qt002x.corp.youdao.com^                # 被父域 [corp.youdao.com] 覆盖
[黑名单] ||report*.appmetrica.webvisor.com^       # 被父域 [webvisor.com] 覆盖
[黑名单] ||rmcdn.f.2mdn.net^                      # 被父域 [2mdn.net] 覆盖
[黑名单] ||saturn.tiser.com.au^                   # 被父域 [tiser.com.au] 覆盖
[黑名单] ||sdk.fra-*.braze.eu^                    # 被父域 [fra-*.braze.eu] 覆盖
[黑名单] ||secure.netscope.marktest.pt^           # 被父域 [marktest.pt] 覆盖
[黑名单] ||show.re.taobao.com^                    # 被父域 [re.taobao.com] 覆盖
[黑名单] ||sjc.cloud.optable.co^                  # 被父域 [optable.co] 覆盖
[黑名单] ||smpl.hit.ppdb.pl^                      # 被父域 [ppdb.pl] 覆盖
[黑名单] ||sms.cf.labanquepostale.fr^             # 被父域 [cf.labanquepostale.fr] 覆盖
[黑名单] ||sms.notice.assurancewireless.com^      # 被父域 [notice.assurancewireless.com] 覆盖
[黑名单] ||sms.notice.metrobyt-mobile.com^        # 被父域 [notice.metrobyt-mobile.com] 覆盖
[黑名单] ||sms.notice.t-mobile.com^               # 被父域 [notice.t-mobile.com] 覆盖
[黑名单] ||softpedia.uk.intellitxt.com^           # 被父域 [intellitxt.com] 覆盖
[黑名单] ||sonar*.xy.fbcdn.net^                   # 被父域 [xy.fbcdn.net] 覆盖
[黑名单] ||splashnews.uk.intellitxt.com^          # 被父域 [intellitxt.com] 覆盖
[黑名单] ||spolecznosci.mgr.consensu.org^         # 被父域 [consensu.org] 覆盖
[黑名单] ||static.analytics.nativeads.com^        # 被父域 [nativeads.com] 覆盖
[黑名单] ||synad2.nuffnang.com.cn^                # 被父域 [nuffnang.com.cn] 覆盖
[黑名单] ||t7z.cupid.iqiyi.com^                   # 被父域 [cupid.iqiyi.com] 覆盖
[黑名单] ||taj1.ebis.ne.jp^                       # 被父域 [ebis.ne.jp] 覆盖
[黑名单] ||taj2.ebis.ne.jp^                       # 被父域 [ebis.ne.jp] 覆盖
[黑名单] ||tb060x.corp.youdao.com^                # 被父域 [corp.youdao.com] 覆盖
[黑名单] ||tb104x.corp.youdao.com^                # 被父域 [corp.youdao.com] 覆盖
[黑名单] ||tjlog.ps.easou.com^                    # 被父域 [easou.com] 覆盖
[黑名单] ||track.hg.healthgrades.com^             # 被父域 [healthgrades.com] 覆盖
[黑名单] ||tracking.aws.judge.me^                 # 被父域 [judge.me] 覆盖
[黑名单] ||tracking.service.cz.nl^                # 被父域 [service.cz.nl] 覆盖
[黑名单] ||tracking.service.just.nl^              # 被父域 [service.just.nl] 覆盖
[黑名单] ||tracking.zakelijk.cz.nl^               # 被父域 [zakelijk.cz.nl] 覆盖
[黑名单] ||traffic.prod.cobaltgroup.com^          # 被父域 [cobaltgroup.com] 覆盖
[黑名单] ||trk.cf.labanquepostale.fr^             # 被父域 [cf.labanquepostale.fr] 覆盖
[黑名单] ||uat.enterprises.proximus.com^          # 被父域 [enterprises.proximus.com] 覆盖
[黑名单] ||uct.service.usercentrics.eu^           # 被父域 [usercentrics.eu] 覆盖
[黑名单] ||url6013.qa-app11-sendgrid.branch.rocks^ # 被父域 [branch.rocks] 覆盖
[黑名单] ||url6035.clay-sendgrid-test.branch.rocks^ # 被父域 [branch.rocks] 覆盖
[黑名单] ||url8258.jshek.branch.rocks^            # 被父域 [branch.rocks] 覆盖
[黑名单] ||wi-fitechnology.uk.intellitxt.com^     # 被父域 [intellitxt.com] 覆盖
[黑名单] ||widgets.*.webengage.com^               # 被父域 [webengage.com] 覆盖
[黑名单] ||wn.x.jd.com^                           # 被父域 [x.jd.com] 覆盖
[黑名单] ||wp-log.api.useinsider.com^             # 被父域 [useinsider.com] 覆盖
[黑名单] ||www.armolipid.com.ru^                  # 被父域 [armolipid.com.ru] 覆盖
[黑名单] ||www.bfc-mp.caisse-epargne.fr^          # 被父域 [bfc-mp.caisse-epargne.fr] 覆盖
[黑名单] ||www.cf.labanquepostale.fr^             # 被父域 [cf.labanquepostale.fr] 覆盖
[黑名单] ||www.connect.spurcorp.com^              # 被父域 [connect.spurcorp.com] 覆盖
[黑名单] ||www.enterprises.proximus.com^          # 被父域 [enterprises.proximus.com] 覆盖
[黑名单] ||www.epargnez.adp.ca^                   # 被父域 [epargnez.adp.ca] 覆盖
[黑名单] ||www.eu.viatrisconnect.com^             # 被父域 [eu.viatrisconnect.com] 覆盖
[黑名单] ||www.get.ukg.com^                       # 被父域 [get.ukg.com] 覆盖
[黑名单] ||www.glf.mt.com^                        # 被父域 [glf.mt.com] 覆盖
[黑名单] ||www.info.dunnhumby.com^                # 被父域 [info.dunnhumby.com] 覆盖
[黑名单] ||www.info.redhat.com^                   # 被父域 [info.redhat.com] 覆盖
[黑名单] ||www.infos-experts.adp.com^             # 被父域 [infos-experts.adp.com] 覆盖
[黑名单] ||www.leads.goldenshovel.com^            # 被父域 [leads.goldenshovel.com] 覆盖
[黑名单] ||www.learn.dunnhumby.com^               # 被父域 [learn.dunnhumby.com] 覆盖
[黑名单] ||www.marketing.aftermath.com^           # 被父域 [marketing.aftermath.com] 覆盖
[黑名单] ||www.marketing.altn.com^                # 被父域 [marketing.altn.com] 覆盖
[黑名单] ||www.marketing.linguamatics.com^        # 被父域 [marketing.linguamatics.com] 覆盖
[黑名单] ||www.net.asambeauty.com^                # 被父域 [net.asambeauty.com] 覆盖
[黑名单] ||www.newsletter.banquepopulaire.fr^     # 被父域 [newsletter.banquepopulaire.fr] 覆盖
[黑名单] ||www.notice.assurancewireless.com^      # 被父域 [notice.assurancewireless.com] 覆盖
[黑名单] ||www.notice.metrobyt-mobile.com^        # 被父域 [notice.metrobyt-mobile.com] 覆盖
[黑名单] ||www.notice.t-mobile.com^               # 被父域 [notice.t-mobile.com] 覆盖
[黑名单] ||www.on24-webinars.co.uk^               # 被父域 [on24-webinars.co.uk] 覆盖
[黑名单] ||www.save.adp.ca^                       # 被父域 [save.adp.ca] 覆盖
[黑名单] ||www.science.dunnhumby.com^             # 被父域 [science.dunnhumby.com] 覆盖
[黑名单] ||www.send.hollandcasino.nl^             # 被父域 [send.hollandcasino.nl] 覆盖
[黑名单] ||www.service.cz.nl^                     # 被父域 [service.cz.nl] 覆盖
[黑名单] ||www.service.hollandcasino.nl^          # 被父域 [service.hollandcasino.nl] 覆盖
[黑名单] ||www.service.just.nl^                   # 被父域 [service.just.nl] 覆盖
[黑名单] ||www.solutions.prudential.com^          # 被父域 [solutions.prudential.com] 覆盖
[黑名单] ||www.subscriptions.nokiasiemensnetworks.com^ # 被父域 [subscriptions.nokiasiemensnetworks.com] 覆盖
[黑名单] ||www.tracking.adp.ch^                   # 被父域 [tracking.adp.ch] 覆盖
[黑名单] ||www.tracking.alabamapower.com^         # 被父域 [tracking.alabamapower.com] 覆盖
[黑名单] ||www.training.graduateschool.edu^       # 被父域 [training.graduateschool.edu] 覆盖
[黑名单] ||www.us.roche-applied-science.com^      # 被父域 [us.roche-applied-science.com] 覆盖
[黑名单] ||www.vetxanh.edu.vn^                    # 被父域 [vetxanh.edu.vn] 覆盖
[黑名单] ||www.viatrisneuropathicpain.co.uk^      # 被父域 [viatrisneuropathicpain.co.uk] 覆盖
[黑名单] ||www.zakelijk.cz.nl^                    # 被父域 [zakelijk.cz.nl] 覆盖
[黑名单] ||wxa.wxs.qq.com^                        # 被父域 [wxs.qq.com] 覆盖
[黑名单] ||wximg.wxs.qq.com^                      # 被父域 [wxs.qq.com] 覆盖
[黑名单] ||wxsmw.wxs.qq.com^                      # 被父域 [wxs.qq.com] 覆盖
[黑名单] ||wxsnsdy.wxs.qq.com^                    # 被父域 [wxs.qq.com] 覆盖
[黑名单] ||wxsnsdythumb.wxs.qq.com^               # 被父域 [wxs.qq.com] 覆盖
[黑名单] ||s.union.360.cn^                        # 被父域 [union.360.cn] 覆盖
[黑名单] ||adapi.shouji.360.cn^                   # 被父域 [shouji.360.cn] 覆盖
[黑名单] ||adapter.shouji.360.cn^                 # 被父域 [shouji.360.cn] 覆盖
[黑名单] ||commercial.shouji.360.cn^              # 被父域 [shouji.360.cn] 覆盖
[黑名单] ||e.tf.360.cn^                           # 被父域 [tf.360.cn] 覆盖
[黑名单] ||guess.tf.360.cn^                       # 被父域 [tf.360.cn] 覆盖
[黑名单] ||msg.shouji.360.cn^                     # 被父域 [shouji.360.cn] 覆盖
[黑名单] ||sdk.tf.360.cn^                         # 被父域 [tf.360.cn] 覆盖
[黑名单] ||sdkrec.tf.360.cn^                      # 被父域 [tf.360.cn] 覆盖
[黑名单] ||service.jiagu.360.cn^                  # 被父域 [jiagu.360.cn] 覆盖
[黑名单] ||stat.tf.360.cn^                        # 被父域 [tf.360.cn] 覆盖
[黑名单] ||v.tf.360.cn^                           # 被父域 [tf.360.cn] 覆盖
[黑名单] ||s1.cdn-sg.advlion.com^                 # 被父域 [advlion.com] 覆盖
[黑名单] ||sdk.mobads.adwangmai.com^              # 被父域 [adwangmai.com] 覆盖
[黑名单] ||joc.marketing.atafreight.com^          # 被父域 [marketing.atafreight.com] 覆盖
[黑名单] ||match.c8.net.ua^                       # 被父域 [c8.net.ua] 覆盖
[黑名单] ||trk.living.chartwell.com^              # 被父域 [living.chartwell.com] 覆盖
[黑名单] ||ssp.qc.coccoc.com^                     # 被父域 [qc.coccoc.com] 覆盖
[黑名单] ||tr.actiflip.devisdirect.com^           # 被父域 [devisdirect.com] 覆盖
[黑名单] ||tr.bodet.devisdirect.com^              # 被父域 [devisdirect.com] 覆盖
[黑名单] ||tr.leyravaud.devisdirect.com^          # 被父域 [devisdirect.com] 覆盖
[黑名单] ||tr.news.devisdirect.com^               # 被父域 [devisdirect.com] 覆盖
[黑名单] ||tr.offre.devisdirect.com^              # 被父域 [devisdirect.com] 覆盖
[黑名单] ||tr.oxatis.devisdirect.com^             # 被父域 [devisdirect.com] 覆盖
[黑名单] ||nrcapi.ssl2.duapps.com^                # 被父域 [duapps.com] 覆盖
[黑名单] ||pasta.esfile.duapps.com^               # 被父域 [duapps.com] 覆盖
[黑名单] ||cdn.net.elogia.net^                    # 被父域 [net.elogia.net] 覆盖
[黑名单] ||marketing.net.elogia.net^              # 被父域 [net.elogia.net] 覆盖
[黑名单] ||webpushstat.api.engagelab.cc^          # 被父域 [engagelab.cc] 覆盖
[黑名单] ||static.cdn.gtsmobi.com^                # 被父域 [gtsmobi.com] 覆盖
[黑名单] ||marketing.net.home24.at^               # 被父域 [net.home24.at] 覆盖
[黑名单] ||marketing.net.home24.be^               # 被父域 [net.home24.be] 覆盖
[黑名单] ||api.newad.ifeng.com^                   # 被父域 [newad.ifeng.com] 覆盖
[黑名单] ||cf.api.instant.one^                    # 被父域 [api.instant.one] 覆盖
[黑名单] ||event.api.instant.one^                 # 被父域 [api.instant.one] 覆盖
[黑名单] ||176.net.jumia.ma^                      # 被父域 [net.jumia.ma] 覆盖
[黑名单] ||71-177.net.jumia.ma^                   # 被父域 [net.jumia.ma] 覆盖
[黑名单] ||marketing.net.jumia.ma^                # 被父域 [net.jumia.ma] 覆盖
[黑名单] ||log.stat.kugou.com^                    # 被父域 [stat.kugou.com] 覆盖
[黑名单] ||adui.tg.meitu.com^                     # 被父域 [tg.meitu.com] 覆盖
[黑名单] ||rabbit.tg.meitu.com^                   # 被父域 [tg.meitu.com] 覆盖
[黑名单] ||mobile.da.mgtv.com^                    # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||imgaliyun.da.mgtv.com^                 # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||m.da.mgtv.com^                         # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||m2.da.mgtv.com^                        # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||mobile2.da.mgtv.com^                   # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||ott.da.mgtv.com^                       # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||ott2.da.mgtv.com^                      # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||ott3.da.mgtv.com^                      # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||pc.da.mgtv.com^                        # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||pc1.da.mgtv.com^                       # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||py.da.mgtv.com^                        # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||v2.da.mgtv.com^                        # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||web.da.mgtv.com^                       # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||web2.da.mgtv.com^                      # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||x.da.mgtv.com^                         # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||y.da.mgtv.com^                         # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||ynet.da.mgtv.com^                      # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||ys.da.mgtv.com^                        # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||zx.da.mgtv.com^                        # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||video.da.mgtv.com^                     # 被父域 [da.mgtv.com] 覆盖
[黑名单] ||oca.telemetry.microsoft.us^            # 被父域 [telemetry.microsoft.us] 覆盖
[黑名单] ||umwatsonc.telemetry.microsoft.us^      # 被父域 [telemetry.microsoft.us] 覆盖
[黑名单] ||live.rads.msn.com^                     # 被父域 [rads.msn.com] 覆盖
[黑名单] ||targeting.washpost.nile.works^         # 被父域 [washpost.nile.works] 覆盖
[黑名单] ||tracking.go.onshape.com^               # 被父域 [go.onshape.com] 覆盖
[黑名单] ||tags.premiumads.com.br^                # 被父域 [premiumads.com.br] 覆盖
[黑名单] ||event.toggle.qq.com^                   # 被父域 [toggle.qq.com] 覆盖
[黑名单] ||p.l.qq.com^                            # 被父域 [l.qq.com] 覆盖
[黑名单] ||t.l.qq.com^                            # 被父域 [l.qq.com] 覆盖
[黑名单] ||uploadlog.p2p.qq.com^                  # 被父域 [p2p.qq.com] 覆盖
[黑名单] ||us.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||vd6.l.qq.com^                          # 被父域 [l.qq.com] 覆盖
[黑名单] ||vi.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||w.l.qq.com^                            # 被父域 [l.qq.com] 覆盖
[黑名单] ||bs.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||c.l.qq.com^                            # 被父域 [l.qq.com] 覆盖
[黑名单] ||c2.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||cb.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||cm.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||hm.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||imc.l.qq.com^                          # 被父域 [l.qq.com] 覆盖
[黑名单] ||l2.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||lb.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||livec.l.qq.com^                        # 被父域 [l.qq.com] 覆盖
[黑名单] ||livem.l.qq.com^                        # 被父域 [l.qq.com] 覆盖
[黑名单] ||livep.l.qq.com^                        # 被父域 [l.qq.com] 覆盖
[黑名单] ||lives.l.qq.com^                        # 被父域 [l.qq.com] 覆盖
[黑名单] ||livew.l.qq.com^                        # 被父域 [l.qq.com] 覆盖
[黑名单] ||ls.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||news.l.qq.com^                         # 被父域 [l.qq.com] 覆盖
[黑名单] ||p2.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||p3.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||u.l.qq.com^                            # 被父域 [l.qq.com] 覆盖
[黑名单] ||vd.l.qq.com^                           # 被父域 [l.qq.com] 覆盖
[黑名单] ||mark.l.qq.com^                         # 被父域 [l.qq.com] 覆盖
[黑名单] ||tag.rmp.rakuten.com^                   # 被父域 [rmp.rakuten.com] 覆盖
[黑名单] ||images.info.rcgt.com^                  # 被父域 [info.rcgt.com] 覆盖
[黑名单] ||tracking.info.rcgt.com^                # 被父域 [info.rcgt.com] 覆盖
[黑名单] ||simetra.tracking.ringieraxelspringer.tech^ # 被父域 [tracking.ringieraxelspringer.tech] 覆盖
[黑名单] ||scout.us2.salesloft.com^               # 被父域 [salesloft.com] 覆盖
[黑名单] ||tag.mtrcs.samba.tv^                    # 被父域 [mtrcs.samba.tv] 覆盖
[黑名单] ||event.collector.scopely.io^            # 被父域 [collector.scopely.io] 覆盖
[黑名单] ||ssp.api.tappx.com^                     # 被父域 [tappx.com] 覆盖
[黑名单] ||px.srvcs.tumblr.com^                   # 被父域 [srvcs.tumblr.com] 覆盖
[黑名单] ||bbc7dcd54670499dbd3ba50c33600830.pages.ubembed.com^ # 被父域 [ubembed.com] 覆盖
[黑名单] ||adn.insight.ucweb.com^                 # 被父域 [insight.ucweb.com] 覆盖
[黑名单] ||o-sdk.mediation.unity3d.com^           # 被父域 [mediation.unity3d.com] 覆盖
[黑名单] ||j1.ax.xrea.com^                        # 被父域 [xrea.com] 覆盖
[黑名单] ||m.atm.youku.com^                       # 被父域 [atm.youku.com] 覆盖
[黑名单] ||adp.atm.youku.com^                     # 被父域 [atm.youku.com] 覆盖
[黑名单] ||bsv.atm.youku.com^                     # 被父域 [atm.youku.com] 覆盖
[黑名单] ||count.atm.youku.com^                   # 被父域 [atm.youku.com] 覆盖
[黑名单] ||html.atm.youku.com^                    # 被父域 [atm.youku.com] 覆盖
[黑名单] ||ipm.atm.youku.com^                     # 被父域 [atm.youku.com] 覆盖
[黑名单] ||mf.atm.youku.com^                      # 被父域 [atm.youku.com] 覆盖
[黑名单] ||v2html.atm.youku.com^                  # 被父域 [atm.youku.com] 覆盖
[黑名单] ||val.atm.youku.com^                     # 被父域 [atm.youku.com] 覆盖
[黑名单] ||valb.atm.youku.com^                    # 被父域 [atm.youku.com] 覆盖
